name,time,addr,device,mean,rssi,sd,sequence_number
rssi,2024-04-02 13:58:22,e45f010a7b55,rasp0,-68,-68,0,1
rssi,2024-04-02 13:58:23,e45f010a7b55,rasp0,-65.5,-63,2.5,2
rssi,2024-04-02 13:58:24,e45f010a7b55,rasp0,-66.6666666666667,-69,2.62466929133727,3
rssi,2024-04-02 13:58:25,e45f010a7b55,rasp0,-68,-72,3.24037034920393,4
rssi,2024-04-02 13:58:26,e45f010a7b55,rasp0,-68.2,-69,2.92574776766556,5
rssi,2024-04-02 13:58:30,e45f010a7b55,rasp0,-64.1666666666667,-44,9.40596737301497,9
rssi,2024-04-02 13:58:32,e45f010a7b55,rasp0,-61.5714285714286,-46,10.7816927223504,11
rssi,2024-04-02 13:58:33,e45f010a7b55,rasp0,-60.25,-51,10.6741510201046,12
rssi,2024-04-02 13:58:34,e45f010a7b55,rasp0,-61.2222222222222,-69,10.4326174171604,13
rssi,2024-04-02 13:58:35,e45f010a7b55,rasp0,-61.3,-62,9.9,14
rssi,2024-04-02 13:58:36,e45f010a7b55,rasp0,-61.9,-74,10.4541857645634,15
rssi,2024-04-02 13:58:39,e45f010a7b55,rasp0,-61.9,-63,10.4541857645634,18
rssi,2024-04-02 13:58:41,e45f010a7b55,rasp0,-63.5,-85,12.4519074843977,20
rssi,2024-04-02 13:59:54,e45f010a7b55,rasp0,-65,-65,0,4
rssi,2024-04-02 13:59:56,e45f010a7b55,rasp0,-66.5,-68,1.5,5
rssi,2024-04-02 13:59:57,e45f010a7b55,rasp0,-67.6666666666667,-70,2.05480466765633,7
rssi,2024-04-02 14:00:02,e45f010a7b55,rasp0,-66,-61,3.39116499156263,12
rssi,2024-04-02 14:00:03,e45f010a7b55,rasp0,-64.6,-59,4.12795348811006,13
rssi,2024-04-02 14:00:04,e45f010a7b55,rasp0,-63,-55,5.19615242270663,14
rssi,2024-04-02 14:00:06,e45f010a7b55,rasp0,-62.7142857142857,-61,4.86134272204959,16
rssi,2024-04-02 14:00:09,e45f010a7b55,rasp0,-64.375,-76,6.32331993497087,19
rssi,2024-04-02 14:00:11,e45f010a7b55,rasp0,-64.8888888888889,-69,6.13631167621514,21
rssi,2024-04-02 14:00:14,e45f010a7b55,rasp0,-65.4,-70,6.01996677731696,24
rssi,2024-04-02 14:01:17,e45f010a7b55,rasp0,-68,-68,0,3
rssi,2024-04-02 14:01:19,e45f010a7b55,rasp0,-68,-68,0,5
rssi,2024-04-02 14:01:25,e45f010a7b55,rasp0,-71,-77,4.24264068711928,11
rssi,2024-04-02 14:01:26,e45f010a7b55,rasp0,-67.75,-58,6.72216482987438,12
rssi,2024-04-02 14:01:27,e45f010a7b55,rasp0,-65.4,-56,7.63151361133557,13
rssi,2024-04-02 14:01:28,e45f010a7b55,rasp0,-64.1666666666667,-58,7.49258893099634,14
rssi,2024-04-02 14:01:29,e45f010a7b55,rasp0,-63.8571428571429,-62,6.97809985246847,15
rssi,2024-04-02 14:01:30,e45f010a7b55,rasp0,-63,-57,6.91013748054263,16
rssi,2024-04-02 14:01:36,e45f010a7b55,rasp0,-63.6666666666667,-69,6.78232998312527,22
